-2.79092947582976,-1.9831197794304,0
-3.36147393806336,-1.68181054308352,0
-2.35311762243584,-2.48888673959936,0
-1.03618158002176,-1.14064877420544,0
-0.04723994263552,-0.10680483708928,0
-2.26179487367168,-1.69148999008256,0
-2.397795516416,-1.63869511122944,0
-0.01431142662144,0.29441038221312,0
-0.81888911818752,-0.18530936291328,0
-1.08842088136704,-3.13770547085312,0
-4.8894897553408,-2.79129907789824,0
-2.3759859744768,-3.02154271162368,0
-3.91946702946304,-3.28866216280064,0
-0.52924239577088,-4.27227208482816,0
-2.54211665166336,-3.07223439867904,0
-4.68525701398528,-1.36799263391744,0
-0.63683484975104,-2.33210650820608,0
-1.13445974310912,-2.96888171495424,0
-2.68610241036288,-3.73386706419712,0
0.3779764158464,0.17134889467904,0
-1.30683926216704,-4.97665712324608,0
-4.74529260371968,-1.50078035591168,0
-3.2401971478528,-1.49103178678272,0
-2.06635540676608,0.06717344579584,0
-3.48918076407808,-2.95130993000448,0
-3.55059544096768,-2.77531626307584,0
-1.67431901282304,-2.09247182782464,0
0.11289267011584,-3.63158577348608,0
-2.28129519960064,-3.4750499861299198,0
-1.46207833849856,-1.89210606698496,0
-3.0989430554624,-0.83947342004224,0
-0.64144908746752,-0.68143254863872,0
-2.39565675692032,-3.45227323768832,0
-2.28984470110208,13.53018448543744,0
-1.51681601896448,-2.28112977625088,0
2.3323752792064,0.29586331009024,0
-3.31722033987584,-2.04544831127552,0
-1.87239485145088,-0.72016895934464,0
-0.15548595306496,-1.28268040667136,0
-1.96464789684224,-3.71219291439104,0
-2.18943625101312,-1.23743116460032,0
2.55848450359296,7.02788048781312,0
-2.51641362120704,-4.63371405099008,0
-2.87676708159488,-0.8107145035776,0
-2.51471106932736,0.30338346647552,0
-0.40676494409728,2.12792862834688,0
-1.89255586414592,-3.73529245646848,0
-0.0632723603456,7.21457130766336,0
-0.67371393875968,-2.96185340362752,0
-0.50748381462528,-1.75322762838016,0
-0.8513988329472,1.73844472004608,0
-3.56478359699456,-4.5102223327232,0
-1.16456469561344,-2.57747597656064,0
-1.80752658464768,-0.0572627877888,0
-4.19658435919872,-1.68086246260736,0
-1.61976034525184,-3.39187022692352,0
-2.38018682159104,-3.6676235689984,0
-1.28178383224832,-0.91371503353856,0
-0.50877276618752,-4.16919421190144,0
0.607124455424,-1.04310922805248,0
2.1771533156352,8.93998583513088,0
-0.69639912554496,-0.61463175626752,0
-4.47221925412864,-0.21557613166592,0
-0.15199850463232,-1.8767270641664,0
-1.24910458372096,-0.5901371047936,0
-3.0931364610048,-2.85536036061184,0
-0.75363732422656,-2.2299302428672,0
-1.39313941577728,-2.2726634897408,0
-2.41709367689216,-3.31149897367552,0
-0.90559871975424,-2.3344271327232,0
-4.44931332112384,1.1657677897728,0
0.01576557084672,-0.708682186752,0
-1.64837506154496,-3.97234210340864,0
-2.76449579761664,-1.4394540949504,0
-3.85758057725952,-1.95475185598464,0
-1.50155781210112,0.09069119143936,0
0.20867436249088,-1.16437972680704,0
-2.0995242983424,-2.94239585959936,0
-2.44748895911936,-1.80926134878208,0
-0.43371812880384,-3.08980517699584,0
-3.15655299530752,-3.32685448839168,0
-2.756341399552,0.78763836571648,0
-0.03198728536064,-1.82235999240192,0
-2.15097263783936,-2.59416477663232,0
-1.31604869545984,0.82184987738112,0
-5.07405792182272,-3.05729932099584,0
-3.66784905478144,-2.74926594424832,0
-2.08415284527104,-3.46068801814528,0
-1.3921620590592,-2.28539303460864,0
-2.27670294003712,-3.21626679803904,0
-1.08656607625216,-2.87412232126464,0
-0.16871415873536,-0.88058758168576,0
-2.157126352896,-2.10079886344192,0
-2.9999658696704,-1.56761642237952,0
-1.13584453451776,-1.61384352448512,0
-1.08004343021568,-2.350685093888,0
-1.99681367867392,-5.0570656219136,0
-0.46434799845376,-1.07478343745536,0
0.16935927414784,-0.13854342905856,0
-0.59191578329088,-2.23268053188608,0
-2.41411270115328,-1.6067338436608,0
-4.8127239258112,-3.6403488489472,0
-1.89370325794816,-4.22429864230912,0
-3.63179179769856,-2.49554595217408,0
-2.9346521677824,-0.53140896350208,0
-0.61675210276864,0.05254778191872,0
